Unique ID,Country,Age,Annual Family Income ($),Gender,Time spent watching videos/TV,Time spent playing indoor sports,Time spent playing outdoor sports,Total Time spent working in front of screen,Sleeping hours,IQ,Whether parents have specs,English speaker,Migrated within country,Migrated overseas,"Maritial Status (0 - Single, 1 - Married, 2 - Divorced)",Has Diabetes,Education Status,Has Gym Subscription,Has OTT subscription,Number of friends,Likes spicy food,Likes desserts,Wants to change career,Has debt,Has kids,Drinks alcohol,Smoker,Wear Specs
6832813,KOR,40,14303,Male,6,3,-1,5,7,93,1,1,0,1,1,1,Graduate,0,1,6,0,0,0,1,0,1,0,1
7926191,KOR,40,30610,Male,7,1,2,7,6,94,1,1,0,1,1,0,Graduate,0,0,7,1,1,0,0,1,1,0,1
192816,KOR,40,7929,Male,9,3,0,4,9,105,1,1,0,0,1,0,Graduate,0,1,7,0,0,0,1,0,1,0,1
8359504,KOR,40,1919,Male,8,1,-1,7,5,117,0,1,0,0,1,0,Dropout,0,1,6,1,0,0,1,1,1,0,0
2961453,KOR,40,21148,Male,10,2,2,11,10,116,1,0,1,0,1,0,Graduate,0,0,2,1,0,1,0,0,1,0,1
6808560,KOR,40,35740,Male,2,1,1,9,8,114,0,1,1,1,1,1,Graduate,0,0,4,1,1,0,1,0,1,0,0
2413598,KOR,40,34097,Male,4,1,1,10,8,148,1,0,0,0,0,0,Graduate,0,0,8,1,1,0,1,0,1,0,1
9265349,KOR,40,21975,Male,3,1,2,13,8,127,1,1,0,0,2,0,Graduate,1,1,9,1,0,1,0,0,1,0,1
1677584,KOR,40,36222,Male,9,2,0,6,6,113,0,1,0,1,0,1,Graduate,0,1,3,1,1,0,1,0,1,0,0
4806895,KOR,41,33072,Male,6,4,1,7,9,110,0,0,0,0,1,1,Graduate,0,1,3,0,0,1,0,0,1,1,1
3819739,KOR,41,29368,Male,1,1,0,7,10,91,0,0,0,0,1,0,Graduate,1,0,3,1,1,1,0,0,1,0,0
591473,KOR,41,9665,Male,10,1,2,6,4,144,0,1,0,1,0,1,Graduate,1,1,4,1,1,1,1,0,1,1,1
9599975,KOR,41,21411,Female,0,3,1,8,8,97,0,0,0,0,1,0,Graduate,0,0,3,1,1,0,0,1,1,1,0
4076963,KOR,41,27254,Female,2,1,0,8,6,117,0,1,1,0,1,0,Graduate,0,1,7,0,0,0,0,0,1,1,0
1039655,KOR,41,29002,Male,7,1,-1,9,4,119,0,0,1,0,1,1,Graduate,1,1,5,0,0,1,0,0,0,1,1
3391043,KOR,41,15330,Male,0,4,1,6,9,72,0,1,0,1,2,0,Graduate,0,0,3,1,0,0,0,0,1,1,1
6061618,KOR,41,27331,Male,8,2,2,9,7,88,0,0,1,1,1,1,Dropout,0,1,5,1,1,0,0,1,1,0,0
3286960,KOR,41,16215,Female,7,2,0,4,7,109,1,1,1,0,0,1,Graduate,0,0,3,0,1,0,1,0,0,1,0
8121490,KOR,41,14164,Male,3,1,0,6,7,112,0,1,1,0,1,0,Graduate,0,1,3,1,1,0,0,0,0,1,1
912912,KOR,41,32082,Male,4,1,0,7,3,116,0,0,0,0,1,0,Dropout,1,1,2,1,1,0,0,0,1,1,1
993046,KOR,41,5236,Male,8,4,2,8,9,127,0,0,1,0,1,0,Graduate,0,1,7,1,1,1,0,1,1,0,0
5594993,KOR,41,17948,Male,3,2,0,6,6,110,0,1,1,1,1,0,Graduate,1,1,4,1,1,0,0,1,1,0,1
7029778,KOR,41,5851,Male,3,3,1,8,7,116,0,0,0,1,1,1,Graduate,0,1,3,1,1,0,0,0,1,0,1
3049123,KOR,41,24864,Male,6,2,-1,6,7,111,0,0,0,0,1,0,Graduate,1,0,6,1,1,1,0,1,1,0,1
8251475,KOR,42,9632,Male,0,3,0,7,7,81,1,0,0,0,1,0,Graduate,0,0,3,1,0,1,1,1,1,0,1
4000707,KOR,42,24086,Male,6,2,2,9,5,131,1,1,0,0,2,0,Graduate,0,0,2,1,0,1,1,1,0,0,1
5139571,KOR,42,7943,Male,6,1,1,9,10,99,0,0,0,1,1,1,Graduate,0,1,4,0,1,0,0,0,1,0,0
6092172,KOR,42,30920,Male,4,1,-1,8,6,124,0,1,0,0,1,1,Graduate,0,0,6,0,0,1,1,1,0,1,1
8074663,KOR,42,36653,Male,3,0,2,4,6,126,0,0,0,0,1,1,Dropout,1,1,6,0,1,0,1,0,1,0,0
7822091,KOR,42,13435,Male,6,1,2,8,6,130,0,0,1,0,1,0,Dropout,0,1,4,0,1,1,0,0,0,0,1
8378528,KOR,42,39116,Female,5,2,2,8,7,123,1,0,0,0,2,1,Graduate,0,0,7,1,0,1,1,1,0,0,1
4167943,KOR,42,257,Male,8,1,1,9,8,108,0,0,0,0,1,0,Graduate,0,1,7,1,1,0,1,0,1,0,1
3329341,KOR,42,17825,Male,2,1,1,11,9,100,1,1,0,0,1,0,Dropout,0,0,4,1,1,1,0,1,1,1,0
2112710,KOR,43,1310,Male,7,3,3,12,6,124,0,1,1,0,1,0,Graduate,0,1,6,1,1,0,0,0,0,0,1
264562,KOR,43,36500,Female,4,0,0,8,8,117,1,1,0,0,1,0,Graduate,1,1,8,1,1,1,1,0,0,0,1
220237,KOR,43,37523,Male,9,3,2,8,7,122,1,0,0,0,1,0,Graduate,0,1,5,1,0,1,1,1,1,0,1
7864904,KOR,43,17869,Male,9,2,1,9,5,108,0,0,0,0,0,0,Graduate,0,0,6,1,0,0,0,1,1,0,1
5789246,KOR,43,39242,Male,5,0,1,12,8,112,1,1,0,0,2,0,Graduate,0,1,3,0,1,1,0,0,1,0,1
7951732,KOR,43,18999,Male,2,1,0,6,4,97,0,1,1,0,1,0,Graduate,0,1,7,1,0,1,0,0,1,0,1
3302391,KOR,43,26924,Male,2,2,3,7,7,134,0,1,1,0,1,0,Graduate,0,0,5,0,0,1,1,0,1,0,1
53727,KOR,43,31978,Male,9,0,0,8,6,112,1,0,0,0,2,0,Graduate,0,0,3,1,0,0,0,1,1,0,1
7596582,KOR,43,36742,Female,9,1,1,12,7,91,0,1,0,0,1,0,Dropout,0,1,7,1,1,0,0,1,1,0,1
9690140,KOR,43,28910,Male,8,1,1,8,8,124,0,0,1,0,1,0,Graduate,1,0,5,1,0,0,1,0,1,0,1
7781044,KOR,43,11272,Male,9,2,2,7,8,113,0,0,0,0,1,1,Graduate,0,1,7,1,1,0,0,1,1,0,1
7497485,KOR,43,35099,Male,4,3,0,7,7,128,1,0,0,0,1,0,Graduate,0,1,5,1,0,1,1,1,1,0,1
3460611,KOR,43,36576,Male,6,0,0,9,8,99,0,1,0,1,1,0,Graduate,0,1,5,1,0,0,1,1,1,1,1
7464476,KOR,43,2340,Male,1,3,1,8,7,110,0,0,0,0,0,0,Graduate,0,1,8,1,1,1,1,0,1,1,1
2178475,KOR,43,12664,Female,0,2,-1,8,9,110,0,0,0,0,0,1,Graduate,0,0,5,1,1,1,0,0,1,0,1
9547394,KOR,43,23041,Female,4,0,2,9,5,128,0,0,1,1,1,0,Graduate,0,0,7,0,0,0,0,1,1,1,0
723038,KOR,43,28027,Male,8,1,3,7,6,137,0,1,1,1,1,0,Graduate,1,0,7,1,0,0,1,0,1,0,1
6727051,KOR,43,5872,Male,9,3,1,4,7,127,0,0,0,1,1,0,Graduate,1,1,8,1,0,0,1,0,1,0,0
4243363,KOR,44,36339,Male,2,1,-1,6,9,108,0,0,0,1,1,0,Graduate,1,0,5,1,0,0,0,0,0,1,1
3142772,KOR,44,20209,Male,7,4,1,7,6,88,1,1,0,0,1,0,Graduate,0,1,5,1,0,0,0,1,1,0,1
9208290,KOR,44,28659,Male,2,1,1,11,7,96,1,1,1,0,1,1,Graduate,0,1,4,1,0,1,0,0,1,1,0
9652053,KOR,44,38892,Female,9,0,2,9,8,110,0,0,1,1,1,0,Graduate,0,1,3,1,0,0,0,1,0,1,1
190736,KOR,44,1143,Male,8,0,1,9,9,113,0,0,1,0,1,0,Graduate,1,1,6,1,0,1,1,1,1,0,1
8802137,KOR,44,20626,Male,2,1,0,8,9,124,0,0,0,0,1,1,Graduate,0,0,2,1,1,0,1,0,1,1,0
814478,KOR,44,7547,Female,10,2,1,7,10,94,0,1,0,0,1,1,Graduate,1,0,4,1,0,0,1,0,0,1,1
9050179,KOR,44,915,Male,7,1,0,6,7,93,1,0,0,0,2,0,Dropout,0,0,4,1,1,0,1,0,1,1,1
4577883,KOR,44,10545,Male,7,3,1,10,9,130,0,0,1,1,2,0,Graduate,0,1,5,1,1,1,1,0,0,0,0
5625373,KOR,44,19138,Male,3,4,0,6,5,93,0,0,0,0,1,0,Dropout,1,1,2,1,0,1,0,0,0,0,1
7114192,KOR,44,38445,Male,8,4,2,9,9,130,1,1,1,0,2,0,Graduate,0,1,7,1,0,1,1,0,1,0,1
1395895,KOR,44,2797,Male,7,4,2,3,7,118,0,0,0,0,0,0,Graduate,1,1,3,1,0,1,1,0,1,1,1
2557296,KOR,44,11561,Female,3,4,0,9,5,149,0,0,1,0,1,0,Graduate,1,1,1,1,1,0,1,0,1,0,1
1407592,KOR,44,36754,Female,7,1,3,10,7,122,0,1,0,1,1,0,Graduate,1,1,4,1,1,1,0,0,1,0,1
7846362,KOR,44,21206,Male,10,4,1,10,6,117,1,0,0,0,2,0,Graduate,0,0,6,1,0,0,0,1,1,0,1
3234523,KOR,44,592,Male,8,0,0,7,6,117,0,1,0,0,2,1,Graduate,0,1,5,1,0,1,0,0,0,1,1
8329109,KOR,45,27945,Male,4,3,2,11,5,94,1,0,1,1,1,1,Dropout,0,0,4,1,1,0,0,1,0,0,1
3468493,KOR,45,8162,Female,7,2,0,8,7,137,0,1,0,0,1,1,Graduate,0,1,8,1,1,0,0,0,1,0,1
7092114,KOR,45,22177,Male,5,2,2,7,6,120,0,1,1,0,2,1,Graduate,0,1,4,0,1,1,1,0,0,0,1
7126426,KOR,45,19553,Male,4,2,0,6,6,99,1,0,0,1,2,1,Graduate,0,1,9,1,1,1,1,1,1,0,1
301061,KOR,45,35924,Male,7,3,0,9,6,117,0,1,0,0,2,0,Graduate,0,0,3,1,1,0,0,1,1,0,1
7294713,KOR,45,26946,Male,5,3,0,10,8,118,0,1,0,0,1,0,Graduate,0,1,5,1,1,1,1,0,1,0,1
5522312,KOR,45,31259,Male,2,0,2,8,7,91,1,0,0,1,1,0,Graduate,0,0,6,1,1,1,1,1,1,1,1
2161814,KOR,45,24553,Male,10,1,1,6,6,112,0,0,0,1,1,0,Graduate,0,1,5,1,0,1,1,0,1,0,1
657887,KOR,45,37631,Male,9,1,2,10,10,68,0,1,1,0,1,1,Dropout,0,1,6,1,1,0,0,0,1,0,1
7459425,KOR,45,35003,Male,8,2,1,8,5,123,0,0,1,1,0,0,Graduate,0,1,6,1,1,0,0,0,1,1,1
6146575,KOR,45,6924,Male,7,3,2,6,7,101,0,0,0,0,1,0,Graduate,0,1,5,0,1,1,0,0,1,1,0
6055128,KOR,45,31638,Male,2,2,2,7,6,119,0,0,1,0,1,0,Graduate,1,1,4,0,1,1,1,0,1,0,1
8261296,KOR,46,36291,Male,1,4,0,7,5,114,1,0,0,0,1,0,Graduate,0,1,6,1,1,0,0,0,1,1,1
9609198,KOR,46,30773,Male,8,2,0,9,7,103,1,0,0,0,2,1,Graduate,1,1,4,1,1,1,1,0,1,0,1
2917235,KOR,46,15124,Male,1,1,3,10,8,107,0,0,1,0,1,0,Graduate,0,0,5,1,0,0,1,1,0,0,1
342085,KOR,46,4733,Male,8,0,1,9,6,98,1,0,0,0,1,0,Graduate,0,0,1,1,0,0,1,0,1,0,1
8556485,KOR,46,16930,Female,4,0,1,10,8,102,1,0,0,1,1,0,Graduate,0,0,2,1,1,0,0,0,0,0,1
8860487,KOR,46,38171,Male,10,4,0,7,4,102,0,0,0,0,0,1,Graduate,0,1,6,1,1,1,1,1,1,1,1
7603812,KOR,46,24354,Female,2,0,-2,10,8,110,0,0,0,0,1,1,Graduate,1,1,3,1,0,1,0,1,1,0,0
8682603,KOR,46,9718,Male,6,3,0,11,8,99,1,0,1,1,1,1,Graduate,1,1,7,1,0,0,0,1,1,1,0
7693490,KOR,46,27303,Male,4,0,0,6,5,108,1,0,0,1,0,0,Graduate,0,0,1,1,0,0,1,0,1,0,1
1073609,KOR,46,8505,Female,1,3,1,8,7,106,0,1,1,0,2,0,Graduate,1,0,6,1,0,1,0,1,1,1,1
3226138,KOR,46,12515,Male,2,4,1,7,9,114,1,0,1,0,1,0,Graduate,0,1,5,1,0,0,0,0,1,0,0
1173876,KOR,46,38689,Female,7,2,0,9,7,103,0,1,1,0,2,0,Graduate,1,0,5,1,1,0,0,0,0,1,1
6951815,KOR,46,17805,Male,1,1,-1,9,6,121,1,0,0,0,1,1,Graduate,0,1,6,0,1,1,0,0,1,0,1
3322293,KOR,46,31100,Female,3,1,1,7,6,100,0,0,0,0,1,0,Graduate,1,1,8,1,1,0,0,1,1,0,1
6860088,KOR,47,2488,Male,4,3,2,7,10,132,1,0,0,0,1,0,Graduate,1,1,3,1,0,1,0,0,1,1,1
6463402,KOR,47,35323,Female,8,2,0,8,5,101,1,1,1,0,1,1,Graduate,0,0,2,0,0,1,0,0,1,0,1
5212072,KOR,47,37323,Female,8,1,1,10,7,108,1,0,0,1,1,0,Graduate,1,0,6,1,1,1,0,0,0,1,1
716263,KOR,47,8338,Female,1,4,1,7,5,93,1,1,1,0,1,1,Graduate,1,1,7,1,1,1,0,1,1,1,1
238166,KOR,47,282,Female,8,1,0,11,8,110,1,1,0,0,1,0,Graduate,1,1,6,1,1,1,1,1,1,0,1
9385957,KOR,47,3714,Female,7,0,0,12,6,104,1,0,1,0,0,0,Graduate,0,1,9,1,1,1,0,0,1,1,0
3390567,KOR,47,38156,Female,8,3,2,9,5,105,0,1,1,0,1,0,Graduate,1,1,7,1,1,1,1,0,1,0,1
4667844,KOR,47,17920,Female,10,2,2,8,7,115,0,1,1,0,1,0,Graduate,1,1,5,1,1,1,1,0,1,1,1
9321778,KOR,47,8687,Male,10,3,0,10,9,112,0,1,0,1,1,1,Graduate,1,1,2,0,1,0,0,0,1,0,1
3179676,KOR,47,25970,Male,3,3,3,3,5,107,0,1,1,0,0,0,Graduate,0,0,6,0,1,1,1,1,1,0,1
5807247,KOR,47,36765,Female,1,3,1,9,7,117,0,0,1,0,0,0,Dropout,0,0,7,1,1,0,0,0,1,0,1
1215784,KOR,47,36218,Female,3,3,2,8,7,110,1,0,1,0,0,0,Dropout,0,1,5,1,1,0,0,0,1,0,1
2861205,KOR,48,6641,Female,1,1,4,8,6,114,1,1,0,1,1,0,Graduate,0,1,3,1,0,1,1,0,0,0,1
3580042,KOR,48,636,Male,6,1,2,10,7,97,0,1,0,0,1,0,Graduate,0,1,10,1,1,1,0,1,1,1,1
4284682,KOR,48,13668,Female,9,4,2,10,6,141,1,0,0,0,2,0,Graduate,1,1,1,0,1,1,1,0,0,1,1
604868,KOR,48,33042,Female,4,0,1,7,7,104,1,0,0,0,0,1,Graduate,1,1,5,1,1,0,0,0,1,0,1
8426943,KOR,48,33456,Male,0,3,2,5,7,136,1,1,0,0,1,1,Dropout,0,0,9,0,0,0,1,0,1,0,1
1962376,KOR,48,24364,Male,4,3,-1,10,8,109,0,1,0,0,1,0,Graduate,0,1,5,1,0,0,1,0,0,0,1
8042851,KOR,48,31341,Male,6,2,0,8,9,126,1,1,0,1,1,0,Graduate,0,1,5,1,0,1,0,0,1,0,1
5974294,KOR,48,18693,Male,5,3,-1,8,7,116,0,0,0,0,1,1,Dropout,0,1,4,1,0,1,1,0,1,0,1
4623900,KOR,49,2723,Male,2,1,1,8,6,128,0,1,0,0,1,1,Dropout,0,1,3,1,0,1,1,0,0,1,1
4846242,KOR,49,22335,Female,4,2,1,11,9,109,1,1,0,0,1,1,Graduate,0,1,7,1,0,0,0,0,0,0,1
3747489,KOR,49,35654,Male,5,0,0,6,8,127,0,0,0,0,2,1,Dropout,0,0,6,1,0,1,1,0,0,1,1
1388554,KOR,49,38641,Female,1,3,0,10,9,118,0,0,0,0,1,1,Dropout,0,1,5,1,0,0,1,1,0,0,1
5083722,KOR,49,130,Male,10,1,3,9,8,104,1,1,1,1,1,0,Dropout,0,1,6,1,1,0,0,0,1,1,1
9535977,KOR,49,27300,Male,3,0,0,12,8,93,1,0,0,0,0,1,Graduate,0,1,9,1,0,1,0,0,0,0,1
3312329,KOR,49,38577,Female,4,2,1,12,5,104,1,0,0,1,2,0,Graduate,0,1,1,0,0,0,0,0,1,0,0
9419923,KOR,49,6031,Male,9,3,1,10,8,124,0,1,1,1,1,0,Graduate,0,1,3,1,1,0,1,1,0,0,1
7350405,KOR,49,36773,Female,3,3,2,12,7,91,0,0,1,0,2,1,Dropout,1,1,8,0,1,0,0,0,1,0,1
4398173,KOR,49,24603,Male,8,2,1,5,10,121,1,0,1,0,0,0,Dropout,0,0,6,0,0,0,0,0,1,1,1
3119767,KOR,49,30749,Female,7,1,1,10,7,123,0,0,0,1,2,0,Dropout,1,0,3,1,0,1,0,0,1,0,1
6842423,KOR,49,16637,Male,8,3,2,9,12,130,0,0,1,0,1,1,Graduate,0,1,11,0,1,1,0,1,1,1,1
6718688,KOR,49,18915,Male,4,3,1,7,11,112,0,1,0,1,1,0,Graduate,0,1,7,1,1,0,1,0,0,0,1
7328153,KOR,49,10907,Male,6,1,1,11,8,112,1,1,0,0,2,0,Graduate,0,1,6,1,1,1,0,0,1,1,0
4473532,KOR,49,34772,Male,10,1,2,8,9,95,0,0,1,0,1,0,Graduate,0,1,5,1,1,1,1,0,1,0,0
5158042,KOR,50,35305,Female,6,2,4,7,7,125,0,0,0,0,0,1,Dropout,1,1,3,1,1,1,0,1,0,0,1
1631902,KOR,50,19468,Female,2,3,1,10,10,118,0,0,0,0,2,0,Dropout,1,1,3,1,1,1,1,0,1,0,1
7262464,KOR,50,35521,Female,5,1,1,9,8,101,1,1,1,0,2,0,Graduate,0,1,8,1,0,1,1,1,1,1,0
2491909,KOR,50,11536,Male,4,2,0,7,7,122,1,0,0,0,1,0,Dropout,1,1,8,1,0,0,0,0,1,0,1
4827448,KOR,50,1410,Male,6,3,2,7,8,89,1,0,0,0,1,0,Graduate,0,1,5,1,0,1,0,1,1,0,1
3316149,KOR,50,24081,Female,2,1,-1,7,8,115,1,1,0,0,1,0,Dropout,1,1,6,0,1,1,0,0,0,0,1
4890325,KOR,50,4142,Male,2,3,0,12,7,128,1,1,1,0,1,0,Dropout,0,1,4,1,0,0,0,0,1,0,1
4531664,KOR,50,33965,Male,8,1,2,10,8,100,0,0,0,0,1,1,Graduate,1,0,4,1,1,0,0,0,1,0,1
2118754,KOR,50,21282,Male,4,1,0,7,9,133,0,1,0,0,1,0,Graduate,0,0,8,1,0,1,0,1,0,0,1
9386176,KOR,50,29277,Male,9,1,1,6,7,123,1,1,0,0,1,0,Graduate,0,1,6,1,0,0,1,1,1,1,1
9511976,KOR,50,33698,Male,5,1,4,10,7,98,0,0,0,0,1,1,Dropout,0,1,2,1,1,0,0,1,1,0,1
502589,KOR,50,363,Male,8,1,2,8,9,105,1,1,1,0,1,0,Dropout,1,1,4,1,1,1,1,0,1,1,1
5854898,KOR,50,2766,Female,1,4,2,10,8,113,0,0,0,0,1,0,Dropout,0,0,4,1,0,1,1,1,1,1,0
4647022,KOR,50,22636,Female,9,3,1,6,11,117,1,0,0,1,1,0,Graduate,1,0,6,1,0,0,0,1,1,1,0
7109735,KOR,51,33744,Male,4,2,1,6,8,125,0,1,0,0,1,0,Dropout,0,1,5,0,1,1,0,0,1,0,1
5266315,KOR,51,8513,Female,8,3,2,11,6,124,1,0,1,0,2,0,Dropout,1,0,7,1,0,1,0,1,0,1,0
4205483,KOR,51,2652,Female,7,1,2,5,9,113,0,1,0,0,1,1,Dropout,1,0,4,0,0,1,1,0,1,0,1
4147900,KOR,51,17475,Male,8,2,1,8,8,111,1,0,1,0,0,0,Graduate,0,0,5,1,0,0,0,0,1,0,1
7233088,KOR,51,3003,Male,7,1,1,12,7,137,1,1,1,1,1,0,Graduate,0,1,5,1,0,1,1,0,1,1,1
7440865,KOR,51,8027,Male,2,2,2,10,8,92,0,1,1,0,1,1,Dropout,0,0,7,1,1,0,0,0,1,0,1
287575,KOR,51,17231,Female,3,3,2,10,10,88,0,1,1,0,1,1,Graduate,0,1,6,1,0,1,1,0,1,1,1
6897365,KOR,51,24469,Female,1,1,2,10,9,118,1,0,0,0,2,0,Graduate,0,0,8,1,0,1,0,1,1,0,1
8258291,KOR,51,12903,Female,4,1,1,9,9,88,1,0,1,0,1,0,Dropout,1,1,5,1,0,1,0,0,0,0,1
3512879,KOR,51,952,Female,6,0,1,8,7,98,1,0,0,0,1,0,Graduate,0,1,4,1,0,0,1,0,1,1,1
2685190,KOR,51,15234,Male,6,3,2,9,7,102,0,1,1,0,1,1,Dropout,0,1,3,1,0,1,0,0,1,1,1
6457799,KOR,51,14381,Female,2,1,2,11,9,76,0,0,1,0,1,0,Dropout,1,1,6,1,1,0,0,0,1,1,1
1122743,KOR,51,36588,Male,9,3,1,5,11,116,1,0,0,0,0,0,Graduate,0,0,6,1,1,1,0,1,1,0,0
3876751,KOR,51,28151,Male,2,4,3,4,10,101,0,1,1,1,0,0,Graduate,1,0,2,1,1,1,1,0,1,1,1
3738995,KOR,52,36629,Male,7,1,2,9,8,156,1,1,1,0,1,0,Graduate,1,1,9,0,0,1,1,0,0,0,1
1926646,KOR,52,11028,Male,4,1,0,3,8,104,0,1,0,0,1,1,Dropout,0,0,7,1,0,0,0,1,1,0,1
8862999,KOR,52,9542,Male,10,2,1,8,10,101,0,1,1,1,0,0,Graduate,0,1,4,1,1,0,0,1,1,0,1
7547905,KOR,52,31798,Female,6,1,1,9,9,95,1,1,0,0,1,0,Dropout,1,1,5,1,0,0,1,0,0,0,1
6464107,KOR,52,20973,Female,7,2,1,7,8,113,0,0,1,0,1,0,Graduate,1,0,5,1,0,0,0,1,1,0,1
3783082,KOR,52,39719,Female,4,2,1,8,6,96,1,1,0,0,1,0,Graduate,0,0,5,1,0,1,1,0,1,1,1
2881035,KOR,52,32641,Male,7,4,1,9,8,121,1,1,1,0,1,0,Dropout,1,0,9,1,0,1,1,0,1,0,1
4297243,KOR,52,1862,Male,3,0,1,10,9,110,0,1,1,0,2,1,Graduate,1,0,4,1,0,1,0,1,0,0,0
4940314,KOR,52,39537,Male,8,0,1,10,8,71,1,1,0,0,1,0,Dropout,0,0,3,1,0,1,0,0,1,0,1
9897841,KOR,52,27608,Female,6,2,1,6,7,124,0,0,1,0,2,0,Dropout,0,0,6,1,0,0,0,0,1,0,1
3004636,KOR,52,14976,Male,5,2,1,10,6,117,0,1,1,0,1,1,Graduate,0,0,6,1,1,0,1,1,1,0,0
6145294,KOR,52,14092,Female,0,2,1,11,12,125,1,0,0,0,2,0,Graduate,0,1,4,1,0,1,0,1,1,1,1
3106861,KOR,52,28330,Male,3,1,1,8,9,115,0,0,0,0,1,1,Dropout,0,1,7,1,1,1,1,0,1,1,1
3736766,KOR,52,18635,Male,1,0,1,7,9,104,1,0,1,0,0,0,Graduate,0,1,5,1,1,1,1,1,0,0,1
9769730,KOR,52,29358,Female,8,3,2,6,9,135,1,0,0,0,0,0,Graduate,0,1,6,1,0,0,0,0,1,1,1
9290854,KOR,52,37101,Male,8,2,-1,8,8,132,0,1,0,0,2,0,Graduate,0,0,5,0,1,0,0,0,1,0,1
8045257,KOR,53,11230,Female,10,2,1,6,8,118,1,0,1,0,0,0,Dropout,1,1,4,1,1,1,0,1,0,0,1
5845807,KOR,53,1756,Female,10,3,-1,11,10,98,0,1,0,0,1,0,Graduate,0,0,2,1,1,0,0,0,1,0,1
6454285,KOR,53,37060,Female,10,2,1,7,8,106,0,0,1,0,0,0,Graduate,0,1,4,1,0,1,1,0,1,1,0
5344139,KOR,53,30120,Male,0,4,2,8,8,135,1,0,0,0,0,0,Graduate,0,1,5,1,0,1,0,0,1,0,1
3726053,KOR,53,2827,Female,0,1,1,9,9,90,0,0,0,0,2,0,Graduate,0,1,6,1,0,1,0,1,1,0,0
6642513,KOR,53,27633,Male,2,3,3,3,10,109,1,0,1,1,1,0,Graduate,0,1,4,1,0,1,1,0,1,0,1
1808252,KOR,53,21725,Male,1,0,0,8,8,110,1,0,0,0,1,0,Graduate,0,0,6,1,1,1,1,0,1,0,0
9994076,KOR,53,8914,Male,10,4,1,8,8,125,1,0,0,0,1,0,Dropout,1,1,6,0,0,0,0,0,1,0,1
5821526,KOR,53,6840,Male,4,4,1,8,10,96,1,1,0,0,1,0,Graduate,1,0,8,1,0,0,0,1,1,1,1
4252197,KOR,53,25845,Female,4,0,-1,10,8,81,0,0,1,0,2,0,Graduate,0,0,3,1,0,1,1,1,1,0,1
6446226,KOR,53,13955,Male,1,1,0,7,10,104,0,0,1,0,2,1,Dropout,0,1,10,1,0,1,0,0,0,1,1
5555487,KOR,53,35139,Male,7,1,2,12,10,96,1,0,0,0,0,0,Graduate,1,1,2,0,1,0,0,1,1,1,1
6446577,KOR,53,15941,Male,2,4,1,3,8,92,1,1,1,0,2,0,Graduate,0,1,4,1,0,1,0,0,1,0,1
7816804,KOR,53,262,Female,1,2,0,7,7,120,0,0,0,0,2,0,Dropout,0,0,4,1,1,0,1,0,0,1,0
4396107,KOR,54,33305,Male,1,3,0,7,12,103,1,0,0,0,0,0,Graduate,0,1,5,1,0,1,0,0,0,1,0
2712783,KOR,54,25425,Female,7,0,1,6,10,113,0,0,0,0,1,0,Graduate,0,1,5,1,0,1,1,1,1,0,0
5498271,KOR,54,30155,Male,3,3,0,9,10,120,0,0,0,1,1,1,Graduate,0,1,5,0,1,1,0,0,1,0,0
6945281,KOR,54,2571,Male,6,3,1,10,7,125,0,0,0,1,0,1,Graduate,0,0,3,1,0,1,0,1,0,0,1
340913,KOR,54,13315,Male,6,2,0,7,9,106,1,1,0,0,1,0,Graduate,0,1,6,1,0,0,0,0,1,0,1
9945743,KOR,54,36008,Female,0,1,3,5,11,94,0,0,0,1,1,0,Graduate,0,1,1,1,0,1,0,0,1,1,0
1243338,KOR,54,22910,Male,8,3,1,7,7,123,0,1,1,0,2,0,Graduate,0,1,3,0,0,0,1,1,1,0,1
722387,KOR,54,39867,Male,5,1,2,12,7,114,1,0,0,1,1,1,Graduate,0,1,8,1,1,0,1,0,1,0,0
7413335,KOR,54,7529,Male,8,1,2,8,8,127,0,0,1,1,1,1,Dropout,1,1,6,1,1,1,1,0,1,0,1
3799781,KOR,54,6866,Male,1,4,1,9,7,106,0,1,1,0,1,1,Graduate,0,0,6,1,1,0,0,1,1,0,0
180999,KOR,54,22464,Male,7,2,1,7,5,137,1,0,0,0,0,0,Dropout,0,1,5,1,0,1,0,1,1,0,1
1240668,KOR,54,11348,Male,2,3,1,7,7,124,0,1,1,1,1,1,Graduate,0,0,8,1,0,1,0,0,1,0,1
6451060,KOR,54,21217,Female,9,2,1,8,10,135,0,0,0,0,1,1,Dropout,0,0,4,1,1,1,1,0,0,0,0
7466215,KOR,54,6645,Female,6,4,3,9,7,120,1,1,0,1,0,1,Dropout,0,0,5,1,0,1,0,0,1,1,1
3482683,KOR,54,14178,Female,5,3,2,8,10,110,1,0,0,0,1,0,Graduate,0,0,4,1,0,1,0,0,1,1,1
3384141,KOR,54,347,Male,4,0,2,9,8,126,1,0,0,0,1,0,Graduate,0,1,6,1,0,0,0,0,0,1,0
9263134,KOR,55,1747,Male,4,0,-1,8,7,115,0,0,1,1,1,0,Dropout,1,1,9,1,1,1,0,1,1,0,1
1137028,KOR,55,20310,Female,9,2,2,9,8,91,0,1,1,0,1,0,Graduate,0,1,8,0,1,0,0,0,1,1,1
3871608,KOR,55,1281,Male,9,2,0,8,5,111,1,0,1,0,1,1,Dropout,0,0,4,0,0,0,0,1,1,0,1
